VendorID,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,RatecodeID,Airport_fee,PULocationID,DOLocationID,payment_type,extra,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,6/28/2023 18:42,6/28/2023 18:14,1,1.24,1,0,35,250,Credit Card,2.5,6.47,0,1,19.8,2.5
1,6/29/2023 0:40,6/29/2023 0:26,2,0.22,1,0,150,34,Cash,1,0.22,0,1,9.4,2.5
1,6/30/2023 0:04,6/29/2023 23:35,1,2.93,1,0,74,134,Credit Card,1,7.90,0,1,24.72,2.5
1,6/28/2023 22:02,6/28/2023 22:05,2,3.77,1,0,69,253,Credit Card,1,8.46,0,1,27.4,2.5
1,6/30/2023 18:53,6/30/2023 18:39,1,1.69,1,0,203,232,Credit Card,2.5,3.10,0,1,19.78,2.5
1,6/30/2023 1:59,6/30/2023 1:23,1,1.74,1,0,190,142,Credit Card,1,4.23,0,1,17.7,2.5
1,6/29/2023 22:07,6/29/2023 22:50,1,5.82,1,0,47,248,Credit Card,1,4.95,0,1,34.75,2.5
1,6/29/2023 23:14,6/29/2023 22:13,3,1.86,1,0,143,61,Credit Card,1,4.64,0,1,21.38,2.5
0,6/29/2023 8:38,6/29/2023 9:48,1,1.5,1,0,228,72,Credit Card,2.5,9.86,0,1,24.5,2.5
1,6/29/2023 1:55,6/29/2023 0:28,1,0.46,1,0,222,176,Credit Card,1,5.78,0,1,12.12,2.5
0,6/30/2023 14:44,6/30/2023 16:06,1,0.8,1,0,151,44,Credit Card,2.5,3.22,0,1,12.7,2.5
1,6/30/2023 10:02,6/30/2023 10:03,2,2.62,1,0,243,139,Credit Card,0,9.46,0,1,26.88,2.5
1,6/29/2023 7:38,6/29/2023 8:22,,3.07,,,173,145,Wallet,0,4.68,0,1,26.05,
1,6/29/2023 12:08,6/29/2023 13:30,1,1.02,1,0,179,35,Cash,0,0.31,0,1,14,2.5
1,6/29/2023 14:14,6/29/2023 15:44,1,1.52,1,0,230,221,Credit Card,0,8.74,0,1,29.4,2.5
1,6/30/2023 10:11,6/30/2023 10:18,1,1.28,1,0,114,136,Credit Card,0,4.91,0,1,17.64,2.5
1,6/29/2023 12:52,6/29/2023 14:18,1,0.72,1,0,135,63,Credit Card,0,0.72,0,1,13.3,2.5
1,6/30/2023 22:42,6/30/2023 22:42,1,18.77,2,1.75,128,214,Credit Card,0,5.62,0,1,76.75,2.5
0,6/30/2023 11:33,6/30/2023 12:13,1,1.6,1,0,171,118,Credit Card,2.5,4.86,0,1,17.8,2.5
0,6/29/2023 14:10,6/29/2023 14:16,2,14.1,4,1.75,116,252,Credit Card,1.75,7.06,0,1,80.55,0
1,6/28/2023 22:00,6/28/2023 20:50,1,1.92,1,0,177,192,Credit Card,1,7.86,0,1,18.7,2.5
0,6/30/2023 6:50,6/30/2023 7:35,1,18.8,2,1.75,174,158,Credit Card,4.25,1.58,6.55,1,82.35,2.5
1,6/30/2023 17:21,6/30/2023 17:00,1,2.17,1,0,195,64,Credit Card,2.5,5.71,0,1,24.84,2.5
0,6/30/2023 12:56,6/30/2023 13:20,1,1.6,1,0,248,262,Credit Card,2.5,1.13,0,1,15.4,2.5
1,6/29/2023 20:18,6/29/2023 20:53,1,2.18,1,0,249,224,Credit Card,1,5.98,0,1,20.3,2.5
0,6/29/2023 20:33,6/29/2023 21:08,2,2.3,1,0,245,251,Cash,3.5,4.46,0,1,19.2,2.5
0,6/30/2023 19:00,6/30/2023 20:32,1,2.2,1,0,46,29,Credit Card,3.5,5.72,0,1,22.2,2.5
0,6/28/2023 17:41,6/28/2023 16:52,1,1,1,0,182,128,Credit Card,5,7.67,0,1,17.28,2.5
0,6/30/2023 16:09,6/30/2023 16:22,1,2.2,1,0,51,206,Credit Card,5,9.51,0,1,26.7,2.5
1,6/30/2023 17:28,6/30/2023 18:53,1,10.44,1,0,110,202,Credit Card,2.5,10.71,6.55,1,64.55,2.5
1,6/30/2023 0:23,6/30/2023 0:42,1,17.89,2,1.75,264,105,Credit Card,0,15.19,0,1,90.55,2.5
1,6/28/2023 16:12,6/28/2023 17:25,1,6.52,1,0,110,143,Credit Card,2.5,8.78,0,1,44.16,2.5
0,6/28/2023 19:24,6/28/2023 19:40,1,1.4,1,0,148,262,Cash,5,2.68,0,1,16.5,2.5
1,6/30/2023 21:58,6/30/2023 21:39,2,1.01,1,0,110,136,Credit Card,1,6.66,0,1,14.64,2.5
0,6/29/2023 8:21,6/29/2023 10:31,0,1.8,1,0,239,205,Credit Card,2.5,4.01,0,1,21,2.5
0,6/29/2023 20:27,6/29/2023 20:00,3,0.7,1,0,82,127,Cash,3.5,0.45,0,1,12.2,2.5
1,6/30/2023 20:08,6/30/2023 20:49,4,1.45,1,0,217,65,UPI,-1,4.85,0,-1,-22,-2.5
1,6/30/2023 13:36,6/30/2023 13:01,1,0.73,1,0,91,220,Cash,0,4.90,0,1,11.9,2.5
1,6/28/2023 20:29,6/28/2023 19:25,1,0.74,1,0,205,26,Credit Card,1,6.14,0,1,13.5,2.5
1,6/30/2023 21:26,6/30/2023 22:28,1,4.12,1,0,153,73,Credit Card,1,16.26,0,1,55.9,2.5
1,6/28/2023 19:21,6/28/2023 19:07,1,2.67,1,0,225,224,Credit Card,2.5,1.98,0,1,23.8,2.5
1,6/30/2023 12:30,6/30/2023 12:28,1,2.15,1,0,73,145,Credit Card,0,4.51,0,1,26.04,2.5
1,6/29/2023 23:53,6/30/2023 0:12,1,1.67,1,0,56,248,Credit Card,1,7.71,0,1,18.84,2.5
1,6/30/2023 14:19,6/30/2023 13:02,1,2.24,1,0,233,84,Credit Card,0,2.63,0,1,20.3,2.5
1,6/29/2023 18:19,6/29/2023 17:43,1,3.75,1,0,211,143,Credit Card,2.5,7.02,0,1,40,2.5
1,6/28/2023 20:37,6/28/2023 19:50,1,1.66,1,0,122,164,Credit Card,2.5,6.79,0,1,21.48,2.5
1,6/29/2023 21:14,6/29/2023 20:46,1,3.23,1,0,92,253,Credit Card,1,8.67,0,1,28.08,2.5
0,6/30/2023 13:57,6/30/2023 14:57,2,3.1,1,0,174,259,Credit Card,2.5,8.59,0,1,29.5,2.5
1,6/28/2023 21:43,6/28/2023 22:14,1,1.28,1,0,229,150,Credit Card,1,3.66,0,1,18,2.5
1,6/30/2023 7:11,6/30/2023 8:39,3,16.53,2,0,121,263,Credit Card,0,0.19,6.55,1,80.55,2.5
1,6/29/2023 11:16,6/29/2023 11:21,3,16.74,2,1.75,159,241,Credit Card,0,19.03,6.55,1,98.41,2.5
0,6/29/2023 15:51,6/29/2023 17:38,1,2.1,1,0,224,169,Credit Card,5,2.92,0,1,31.9,2.5
1,6/29/2023 18:41,6/29/2023 20:17,1,17.36,2,1.75,96,11,Credit Card,5,13.54,0,1,92.75,2.5
1,6/29/2023 18:54,6/29/2023 20:28,1,6.18,1,0,21,176,Credit Card,2.5,3.06,0,1,40.2,2.5
1,6/29/2023 16:46,6/29/2023 17:56,2,1,1,0,79,264,Credit Card,2.5,6.80,0,1,20.64,2.5
1,6/29/2023 19:00,6/29/2023 19:03,4,1.36,1,0,126,52,Credit Card,2.5,6.04,0,1,19.8,2.5
1,6/28/2023 20:35,6/28/2023 20:47,3,1.75,1,0,145,76,Credit Card,2.5,3.35,0,1,19.69,2.5
0,6/29/2023 13:00,6/29/2023 14:39,1,18.9,2,0,101,58,Credit Card,2.5,20.16,6.55,1,96.65,2.5
0,6/28/2023 19:36,6/28/2023 20:16,1,1.2,1,0,15,90,Credit Card,5,6.32,0,1,21.45,2.5
1,6/29/2023 12:39,6/29/2023 12:32,2,2.33,1,0,46,196,Credit Card,0,8.75,0,1,34.13,2.5
0,6/29/2023 9:44,6/29/2023 9:20,1,3.7,1,0,171,90,Credit Card,2.5,3.36,0,1,25.8,2.5
1,6/29/2023 15:08,6/29/2023 16:14,1,3.09,1,0,26,26,Credit Card,0,7.11,0,1,35.28,2.5
1,6/30/2023 2:47,6/30/2023 2:18,4,4.08,1,0,101,143,Cash,1,2.52,0,1,24.1,2.5
1,6/28/2023 21:39,6/28/2023 21:15,1,2.65,1,0,248,161,Credit Card,1,5.15,0,1,21.6,2.5
1,6/28/2023 20:20,6/28/2023 18:40,1,0.9,1,0,61,172,Credit Card,2.5,5.62,0,1,17.81,2.5
1,6/29/2023 5:27,6/29/2023 4:42,,15.73,,,77,112,Wallet,0,0.31,0,1,47.74,
1,6/30/2023 14:01,6/30/2023 13:48,1,1.1,1,0,263,241,Credit Card,0,4.11,0,1,15.12,2.5
1,6/29/2023 11:35,6/29/2023 11:29,2,0.23,1,0,167,32,Cash,0,4.62,0,1,7.7,2.5
1,6/28/2023 22:13,6/28/2023 20:41,1,4.62,1,0,137,6,Credit Card,1,11.27,0,1,37.12,2.5
1,6/28/2023 17:39,6/28/2023 17:20,1,2.47,1,0,72,231,Credit Card,2.5,7.96,0,1,26.5,2.5
0,6/29/2023 20:26,6/29/2023 19:58,1,3.9,1,0,110,137,Credit Card,1,5.27,0,1,30,0
1,6/29/2023 20:14,6/29/2023 19:14,1,1.38,1,0,195,132,Credit Card,2.5,5.31,0,1,18.98,2.5
1,6/28/2023 22:17,6/28/2023 22:02,1,0.95,1,0,253,201,Credit Card,1,3.26,0,1,14.64,2.5
1,6/29/2023 10:54,6/29/2023 10:14,1,0.3,1,0,24,190,Credit Card,0,3.88,0,1,10.92,2.5
1,6/28/2023 22:49,6/28/2023 23:52,1,1.84,1,0,249,96,Credit Card,1,4.34,0,1,18.84,2.5
1,6/30/2023 0:18,6/29/2023 23:35,1,0.94,1,0,5,55,Credit Card,1,1.77,0,1,12.42,2.5
1,6/30/2023 13:04,6/30/2023 12:26,6,2.49,1,0,211,14,Credit Card,0,6.30,0,1,23.52,2.5
1,6/29/2023 10:50,6/29/2023 9:21,1,0.53,1,0,76,73,Credit Card,0,3.76,0,1,11.5,2.5
1,6/29/2023 16:43,6/29/2023 17:31,1,16.8,2,0,106,96,Cash,5,1.47,6.55,1,85.55,2.5
1,6/29/2023 20:35,6/29/2023 22:02,,11.62,,,180,154,Wallet,0,12.59,6.55,1,63.4,
0,6/30/2023 20:49,6/30/2023 20:11,4,1.8,1,0,81,49,Credit Card,3.5,0.57,0,1,16.44,2.5
1,6/29/2023 15:01,6/29/2023 16:06,1,5.77,1,1.75,46,208,Credit Card,5,10.74,6.55,1,56.29,0
0,6/30/2023 16:13,6/30/2023 16:14,1,1.6,1,0,40,110,Cash,5,0.61,0,1,20.7,2.5
1,6/28/2023 22:42,6/28/2023 22:52,1,4,1,0,98,194,Credit Card,1,6.49,0,1,36.48,2.5
1,6/28/2023 18:30,6/28/2023 17:11,1,1.74,1,0,77,160,Credit Card,2.5,6.14,0,1,21.3,2.5
1,6/30/2023 2:02,6/30/2023 1:46,1,1.3,1,0,263,89,Credit Card,1,5.48,0,1,18.84,2.5
1,6/29/2023 13:08,6/29/2023 13:14,1,2.77,1,0,125,64,Credit Card,0,5.40,0,1,27.6,2.5
1,6/30/2023 19:29,6/30/2023 19:58,1,5.78,1,0,158,193,Credit Card,2.5,10.64,0,1,40.8,2.5
1,6/28/2023 18:20,6/28/2023 17:58,1,0.57,1,0,152,219,Credit Card,2.5,6.05,0,1,17.1,2.5
1,6/29/2023 22:25,6/29/2023 21:19,1,2.56,1,0,93,196,Credit Card,1,8.79,0,1,23.88,2.5
0,6/30/2023 14:23,6/30/2023 13:42,1,1.3,1,0,61,168,Credit Card,2.5,2.00,0,1,15.5,2.5
1,6/30/2023 14:57,6/30/2023 14:21,1,1.94,1,0,229,119,Credit Card,0,5.48,0,1,20.16,2.5
0,6/30/2023 9:49,6/30/2023 9:14,2,10.7,1,1.75,218,146,Credit Card,6.75,12.48,0,1,68.25,0
0,6/29/2023 10:50,6/29/2023 10:47,1,0.5,1,0,200,152,Credit Card,2.5,3.90,0,1,10.6,2.5
0,6/30/2023 15:29,6/30/2023 14:36,1,0.3,1,0,20,74,Cash,2.5,3.77,0,1,8.4,2.5
1,6/30/2023 17:57,6/30/2023 17:58,1,1.03,1,0,11,121,Credit Card,2.5,6.17,0,1,16.44,2.5
1,6/28/2023 20:54,6/28/2023 20:34,1,1.12,1,0,80,249,Credit Card,1,7.04,0,1,15.25,2.5
1,6/30/2023 15:20,6/30/2023 15:42,1,0.31,1,0,178,259,Credit Card,0,2.50,0,1,11.76,2.5
1,6/28/2023 15:55,6/28/2023 16:32,1,1.73,1,0,231,218,Credit Card,2.5,5.66,0,1,23.16,2.5
1,6/29/2023 15:26,6/29/2023 16:17,1,5.66,1,1.75,167,99,Cash,5,1.81,0,1,33.65,0
1,6/28/2023 18:10,6/28/2023 18:16,1,2.07,1,0,191,256,Credit Card,2.5,7.52,0,1,26.22,2.5
1,6/28/2023 19:07,6/28/2023 18:39,1,0.04,1,0,14,2,Cash,2.5,3.59,0,1,9.5,2.5
0,6/29/2023 18:01,6/29/2023 18:52,1,3.8,1,0,161,91,Credit Card,5,12.54,6.55,1,58.7,2.5
1,6/29/2023 10:19,6/29/2023 9:36,1,0.58,1,0,174,247,Cash,0,0.55,0,1,10.5,2.5
1,6/29/2023 19:11,6/29/2023 18:47,1,0.61,1,0,92,165,Cash,2.5,1.31,0,1,11.6,2.5
1,6/29/2023 10:05,6/29/2023 11:33,2,1.08,1,0,177,157,Cash,0,2.55,0,1,25.2,2.5
1,6/28/2023 21:28,6/28/2023 23:06,2,0.43,1,0,52,204,Credit Card,1,6.67,0,1,12.12,2.5
1,6/29/2023 18:20,6/29/2023 20:40,1,14.44,1,0,154,153,Cash,2.5,2.91,0,1,77.4,2.5
1,6/30/2023 14:22,6/30/2023 16:09,1,11.96,1,1.75,204,235,Credit Card,0,14.32,0,1,60.07,0
1,6/29/2023 5:57,6/29/2023 7:18,1,10.34,1,1.75,116,246,Cash,0,4.62,0,1,44.75,0
1,6/29/2023 19:56,6/29/2023 18:55,2,1.18,1,0,208,171,Cash,2.5,1.67,0,1,19.3,2.5
1,6/29/2023 14:46,6/29/2023 14:45,1,9.21,1,0,11,159,Credit Card,5,10.38,0,1,58.92,2.5
0,6/30/2023 22:08,6/30/2023 21:45,1,1.1,1,0,177,141,Cash,3.5,2.69,0,1,15,2.5
1,6/30/2023 15:35,6/30/2023 15:41,1,1.12,1,0,45,83,Credit Card,0,5.67,0,1,16.7,2.5
1,6/29/2023 18:29,6/29/2023 17:31,1,1.18,1,0,144,172,Credit Card,2.5,3.68,0,1,19.2,2.5
1,6/30/2023 18:24,6/30/2023 18:08,1,1.13,1,0,77,250,Credit Card,2.5,7.18,0,1,17.28,2.5
1,6/29/2023 8:56,6/29/2023 9:25,1,3.08,1,0,53,158,Credit Card,0,9.03,0,1,24.36,2.5
0,6/29/2023 16:39,6/29/2023 16:21,0,0.7,1,0,217,242,Credit Card,5,5.83,0,1,18.1,2.5
1,6/30/2023 7:03,6/30/2023 7:56,2,1.53,1,0,255,66,Credit Card,0,2.74,0,1,16.9,2.5
0,6/30/2023 15:24,6/30/2023 14:46,,0,,,135,150,Wallet,0,2.65,0,1,31.16,
1,6/28/2023 17:21,6/28/2023 15:40,1,0.53,1,0,228,222,Cash,2.5,0.89,0,1,12.3,2.5
1,6/28/2023 21:58,6/28/2023 22:29,2,1.33,1,0,154,249,Credit Card,1,4.95,0,1,18,2.5
1,6/29/2023 13:19,6/29/2023 12:13,1,0.81,1,0,182,93,Credit Card,0,7.18,0,1,19.32,2.5
1,6/28/2023 16:10,6/28/2023 17:29,1,4,1,0,54,122,Credit Card,2.5,6.16,0,1,34.08,2.5
1,6/29/2023 11:44,6/29/2023 12:38,1,1.54,1,0,198,169,Credit Card,0,6.52,0,1,20.9,2.5
1,6/28/2023 19:10,6/28/2023 19:49,1,8.31,1,1.75,152,108,Cash,2.5,1.21,0,1,46.55,0
0,6/29/2023 14:31,6/29/2023 13:13,1,1.5,1,0,249,72,Cash,2.5,1.61,0,1,16.1,2.5
0,6/29/2023 8:58,6/29/2023 9:40,2,2,1,0,256,61,Credit Card,2.5,3.97,0,1,19.8,2.5
1,6/30/2023 10:40,6/30/2023 10:17,1,1.47,1,0,11,66,Credit Card,0,6.54,0,1,17.4,2.5
1,6/29/2023 22:02,6/29/2023 20:58,1,0.59,1,0,248,263,Credit Card,1,1.74,0,1,11.1,2.5
1,6/30/2023 15:17,6/30/2023 16:15,1,1.87,1,0,24,52,Credit Card,0,7.42,0,1,19.32,2.5
1,6/28/2023 18:07,6/28/2023 18:44,1,0.98,1,0,26,51,Credit Card,2.5,6.27,0,1,17.4,2.5
0,6/28/2023 17:38,6/28/2023 17:30,1,1.1,1,0,59,95,Credit Card,5,6.75,0,1,25.1,2.5
1,6/29/2023 17:17,6/29/2023 16:15,1,0.63,1,0,129,122,Credit Card,2.5,3.75,0,1,23,2.5
1,6/30/2023 17:20,6/30/2023 18:41,1,1.71,1,0,63,224,Credit Card,2.5,5.47,0,1,21.48,2.5
1,6/30/2023 14:00,6/30/2023 14:14,1,1.52,1,0,225,260,Cash,0,1.75,0,1,18.2,2.5
0,6/30/2023 10:28,6/30/2023 11:40,2,1,1,0,65,164,Cash,2.5,2.39,0,1,13.3,2.5
1,6/30/2023 13:56,6/30/2023 14:48,1,2.67,1,0,32,235,Credit Card,0,5.60,0,1,32.76,2.5
1,6/29/2023 1:08,6/29/2023 2:47,4,1.21,1,0,238,205,Credit Card,1,5.41,0,1,17.16,2.5
1,6/29/2023 22:37,6/29/2023 22:34,1,0.93,1,0,222,182,Credit Card,1,6.48,0,1,15.48,2.5
0,6/29/2023 17:41,6/29/2023 19:33,1,0,1,0,246,28,Credit Card,0,3.39,13.1,1,88.35,0
1,6/30/2023 11:58,6/30/2023 13:24,1,0.94,1,0,257,45,Credit Card,0,8.15,0,1,16.9,2.5
0,6/30/2023 8:20,6/30/2023 8:08,1,0.4,1,0,105,138,Credit Card,2.5,2.01,0,1,9.1,2.5
1,6/30/2023 8:50,6/30/2023 9:51,1,7.85,1,0,141,61,Credit Card,0,11.09,0,1,46.2,2.5
1,6/30/2023 15:12,6/30/2023 14:14,1,0.51,1,0,147,102,Credit Card,0,4.69,0,1,13.44,2.5
1,6/28/2023 15:55,6/28/2023 17:41,1,0.98,1,0,39,1,Cash,2.5,0.90,0,1,15.1,2.5
1,6/30/2023 17:44,6/30/2023 19:00,2,3.28,1,0,56,225,Credit Card,2.5,7.96,0,1,34.08,2.5
0,6/29/2023 7:19,6/29/2023 6:16,1,3.4,1,0,215,153,Credit Card,2.5,5.45,0,1,21.32,2.5
0,6/28/2023 21:40,6/28/2023 20:55,0,20.4,2,1.75,100,212,Credit Card,1.75,18.20,6.55,1,95.75,0
1,6/29/2023 6:51,6/29/2023 6:34,,0,,,127,195,Wallet,0,11.66,0,1,43.38,
1,6/29/2023 23:09,6/29/2023 23:32,1,2.1,1,0,151,40,Credit Card,1,5.22,0,1,21.36,2.5
1,6/29/2023 13:42,6/29/2023 15:00,1,9.73,1,1.75,82,25,Cash,5,1.04,6.55,1,62.3,2.5
1,6/29/2023 23:09,6/29/2023 23:03,,4.49,,,194,156,Wallet,0,5.68,0,1,30.21,
1,6/28/2023 22:05,6/28/2023 23:12,1,0.98,1,0,238,255,Credit Card,1,6.28,0,1,15.48,2.5
1,6/28/2023 17:27,6/28/2023 16:42,2,17.43,2,1.75,53,261,Credit Card,5,21.62,6.55,1,104.41,2.5
0,6/29/2023 15:09,6/29/2023 14:15,1,1.4,1,0,154,19,Credit Card,2.5,5.84,0,1,21.6,2.5
1,6/28/2023 18:00,6/28/2023 17:56,1,5.08,1,0,211,218,Credit Card,2.5,6.58,0,1,37.44,2.5
1,6/30/2023 11:07,6/30/2023 12:33,1,9.85,1,1.75,61,57,Credit Card,5,15.38,6.55,1,72.24,2.5
1,6/30/2023 20:35,6/30/2023 21:21,5,5.25,1,0,200,52,Credit Card,1,8.78,0,1,36.48,2.5
1,6/29/2023 18:13,6/29/2023 19:25,,17.59,,,264,130,Wallet,0,17.68,0,1,83.98,
1,6/30/2023 8:00,6/30/2023 7:43,1,1.63,1,0,172,118,Credit Card,0,3.47,0,1,16.8,2.5
1,6/30/2023 9:39,6/30/2023 10:51,2,3.3,1,0,216,121,Credit Card,0,3.72,0,1,24.9,2.5
0,6/29/2023 7:44,6/29/2023 7:55,1,6.3,1,0,240,183,Credit Card,2.5,11.27,0,1,42,2.5
1,6/30/2023 13:50,6/30/2023 14:14,1,2.03,1,0,97,111,Credit Card,0,3.43,0,1,22.7,2.5
1,6/30/2023 23:29,7/1/2023 0:17,1,18.96,2,1.75,65,169,Credit Card,0,10.97,0,1,85.75,2.5
1,6/29/2023 7:38,6/29/2023 9:17,1,14.01,1,1.75,47,168,Credit Card,0,15.76,0,1,80.58,0
1,6/30/2023 15:24,6/30/2023 14:23,1,1.1,1,0,209,252,Credit Card,0,7.70,0,1,18.38,2.5
1,6/30/2023 19:58,6/30/2023 21:23,5,15,1,1.75,156,154,Credit Card,1,1.33,0,1,61.16,0
1,6/28/2023 23:34,6/28/2023 23:34,1,1.91,1,0,228,100,Credit Card,1,8.06,0,1,20.52,2.5
1,6/29/2023 22:05,6/29/2023 23:47,1,1.41,1,0,111,13,Credit Card,1,7.54,0,1,16.32,2.5
1,6/30/2023 12:34,6/30/2023 13:04,1,2.78,1,0,35,247,Credit Card,0,6.39,0,1,24.36,2.5
0,6/30/2023 6:40,6/30/2023 7:59,1,2,1,0,244,150,Credit Card,2.5,7.17,0,1,17.6,2.5
0,6/30/2023 11:00,6/30/2023 11:49,2,1.9,1,0,220,185,Credit Card,2.5,3.64,0,1,21,2.5
0,6/30/2023 10:38,6/30/2023 10:10,1,5.1,1,0,136,157,Credit Card,2.5,4.84,0,1,32.8,2.5
1,6/30/2023 17:16,6/30/2023 18:31,1,7.02,1,1.75,258,6,Credit Card,7.5,15.75,0,1,54.27,2.5
1,6/28/2023 18:49,6/28/2023 18:08,1,2.74,1,0,127,24,Credit Card,2.5,8.87,0,1,33.24,2.5
1,6/28/2023 19:59,6/28/2023 20:23,1,2.57,1,0,204,37,Credit Card,2.5,7.00,0,1,28.2,2.5
1,6/30/2023 7:40,6/30/2023 6:20,1,1.04,1,0,78,76,Credit Card,0,3.85,0,1,12.2,2.5
0,6/29/2023 16:52,6/29/2023 16:33,1,0.6,1,0,118,44,Credit Card,5,3.53,0,1,14.4,2.5
1,6/28/2023 16:12,6/28/2023 17:47,3,5.23,1,0,64,61,Credit Card,2.5,8.77,0,1,36.6,2.5
0,6/29/2023 23:42,6/29/2023 23:56,1,1.7,1,0,241,186,Credit Card,3.5,7.27,0,1,18,2.5
0,6/28/2023 22:05,6/28/2023 21:02,1,2.8,1,0,58,3,Credit Card,3.5,4.36,0,1,23.8,2.5
1,6/28/2023 19:57,6/28/2023 21:02,1,6.55,1,0,152,9,Credit Card,2.5,11.50,0,1,41.64,2.5
0,6/28/2023 22:00,6/28/2023 21:58,1,25,1,1.75,160,227,Credit Card,2.75,22.93,0,1,114.55,0
1,6/30/2023 22:01,6/30/2023 21:21,5,0.95,1,0,152,193,Cash,1,4.13,0,1,12.2,2.5
1,6/30/2023 13:13,6/30/2023 14:30,1,10.77,1,1.75,151,238,Credit Card,5,14.20,6.55,1,74.76,2.5
1,6/29/2023 18:01,6/29/2023 17:36,1,7.13,1,1.75,95,202,Credit Card,7.5,12.01,6.55,1,71,0
1,6/30/2023 17:07,6/30/2023 17:45,1,2.85,1,0,130,117,Credit Card,2.5,7.92,0,1,30.72,2.5
0,6/29/2023 11:07,6/29/2023 11:34,1,1.9,1,0,234,259,Credit Card,2.5,7.06,0,1,21.8,2.5
1,6/30/2023 6:57,6/30/2023 6:54,1,3.37,1,0,261,28,Credit Card,0,9.77,0,1,27.3,2.5
0,6/30/2023 15:54,6/30/2023 16:02,1,3.1,1,0,148,67,Credit Card,2.5,6.39,0,1,25.2,2.5
0,6/29/2023 9:02,6/29/2023 7:56,1,0.5,1,0,149,62,Credit Card,2.5,1.79,0,1,10.5,2.5
1,6/28/2023 17:15,6/28/2023 18:38,1,0.48,1,0,171,204,Credit Card,2.5,4.95,0,1,11.9,2.5
1,6/29/2023 22:17,6/29/2023 22:48,1,1.31,1,0,239,207,Credit Card,1,3.34,0,1,17.16,2.5
1,6/29/2023 0:02,6/29/2023 0:36,1,0.77,1,0,116,138,Cash,1,0.70,0,1,11.5,2.5
1,6/29/2023 19:19,6/29/2023 21:10,1,1.32,1,0,155,100,unknown,1,3.82,0,1,15,2.5
1,6/30/2023 11:46,6/30/2023 12:20,1,3.83,1,0,37,243,Credit Card,0,7.95,0,1,34.44,2.5
1,6/30/2023 16:18,6/30/2023 16:41,1,18.12,2,1.75,10,184,Credit Card,5,17.60,6.55,1,104.41,2.5
1,6/29/2023 21:44,6/29/2023 22:36,,0.92,,,14,248,Wallet,0,7.01,0,1,18.04,
0,6/29/2023 12:58,6/29/2023 13:33,1,0.3,1,0,79,121,Credit Card,2.5,5.20,0,1,10.92,2.5
0,6/30/2023 20:51,6/30/2023 22:33,2,1.6,1,0,178,40,Cash,3.5,1.79,0,1,24.8,2.5
0,6/30/2023 14:03,6/30/2023 15:13,3,2.3,1,0,200,62,Credit Card,2.5,3.26,0,1,20,2.5
1,6/30/2023 15:18,6/30/2023 14:44,1,1.21,1,0,28,46,Cash,0,4.75,0,1,21.7,2.5
1,6/30/2023 13:39,6/30/2023 14:13,1,0.49,1,0,64,56,Credit Card,0,3.49,0,1,10.92,2.5
1,6/30/2023 21:33,6/30/2023 21:56,1,5.77,1,0,30,99,Credit Card,1,11.28,0,1,42.37,2.5
1,6/28/2023 21:32,6/28/2023 22:10,1,2.62,1,0,32,115,Credit Card,1,6.32,0,1,23.04,2.5
1,6/30/2023 11:04,6/30/2023 10:51,4,2.26,1,0,34,112,Credit Card,0,8.10,0,1,23.52,2.5
0,6/29/2023 11:52,6/29/2023 11:30,1,0.6,1,0,205,61,Credit Card,2.5,4.09,0,1,10.5,2.5
1,6/30/2023 17:55,6/30/2023 18:18,1,8.54,1,1.75,234,221,Credit Card,7.5,9.31,6.55,1,67.28,2.5
0,6/29/2023 7:53,6/29/2023 7:42,1,1.2,1,0,173,153,Credit Card,2.5,3.98,0,1,15.12,2.5
1,6/29/2023 22:36,6/29/2023 23:42,6,1.22,1,0,253,14,Credit Card,1,2.70,0,1,15.73,2.5
1,6/28/2023 22:39,6/29/2023 0:45,1,30.46,4,1.75,145,199,Cash,1,0.58,19.3,1,177.95,0
1,6/29/2023 6:32,6/29/2023 6:30,1,2.09,1,0,148,249,Credit Card,0,5.82,0,1,18.48,2.5
1,6/30/2023 0:46,6/29/2023 23:38,1,0.4,1,0,189,21,Credit Card,1,1.18,0,1,10.1,2.5
0,6/28/2023 18:05,6/28/2023 18:14,2,1.5,1,0,112,259,Cash,5,4.48,0,1,16.5,2.5
0,6/29/2023 20:18,6/29/2023 20:07,1,2.5,1,0,47,253,Credit Card,5,7.87,0,1,25,2.5
0,6/28/2023 17:28,6/28/2023 19:01,1,4.6,1,1.75,40,29,Credit Card,4.25,3.31,0,1,33.15,0
1,6/30/2023 2:30,6/30/2023 2:32,1,1.02,1,0,195,76,Credit Card,1,4.84,0,1,12.27,2.5
0,6/28/2023 23:03,6/29/2023 0:06,1,7.4,1,0,66,63,Credit Card,3.5,11.36,0,1,44.4,2.5
1,6/30/2023 21:37,6/30/2023 21:50,1,1.2,1,0,46,115,Cash,1,1.24,0,1,14.3,2.5
1,6/29/2023 16:23,6/29/2023 16:17,1,1.87,1,0,27,140,Credit Card,0,7.58,0,1,21,2.5
1,6/28/2023 18:08,6/28/2023 19:03,1,1.61,1,0,103,122,Credit Card,2.5,5.74,0,1,22.32,2.5
0,6/30/2023 0:53,6/30/2023 1:43,1,1.1,1,0,232,185,Credit Card,3.5,5.33,0,1,12.5,2.5
